r,t,f,y,ProductionByTechnologyAnnual
RE1,PWRHYD003,ELC001,2029,2.0118
RE1,PWRHYD003,ELC001,2030,2.0118
RE1,PWRHYD003,ELC001,2031,2.0118
RE1,PWRHYD003,ELC001,2032,2.0118
RE1,PWRHYD003,ELC001,2033,2.0118
RE1,PWRHYD003,ELC001,2034,2.0118
RE1,PWRHYD003,ELC001,2035,2.0118
RE1,PWRHYD003,ELC001,2036,2.0118
RE1,PWRHYD003,ELC001,2037,2.0118
RE1,PWRHYD003,ELC001,2038,2.0118
RE1,PWRHYD003,ELC001,2039,2.0118
RE1,PWRHYD003,ELC001,2040,2.0118
RE1,PWRHYD003,ELC001,2041,2.0118
RE1,PWRHYD003,ELC001,2042,2.0118
RE1,PWRHYD003,ELC001,2043,2.0118
RE1,PWRHYD003,ELC001,2044,2.0118
RE1,PWRHYD003,ELC001,2045,2.0118
RE1,PWRHYD003,ELC001,2046,2.0118
RE1,PWRHYD003,ELC001,2047,2.0118
RE1,PWRHYD003,ELC001,2048,2.0118
RE1,PWRHYD003,ELC001,2049,2.0118
RE1,PWRHYD003,ELC001,2050,2.0118
RE1,PWRHYD003,ELC001,2051,2.0118
RE1,PWRHYD003,ELC001,2052,2.0118
RE1,PWRHYD003,ELC001,2053,2.0118
RE1,PWRHYD003,ELC001,2054,2.0118
RE1,PWRHYD003,ELC001,2055,2.0118
RE1,PWRHYD003,ELC001,2056,2.0118
RE1,PWRHYD003,ELC001,2057,2.0118
RE1,PWRHYD003,ELC001,2058,2.0118
RE1,PWRHYD003,ELC001,2059,2.0118
RE1,PWRHYD003,ELC001,2060,2.0118
RE1,PWRHYD003,ELC001,2061,2.0118
RE1,PWRHYD003,ELC001,2062,2.0118
RE1,PWRHYD003,ELC001,2063,2.0118
RE1,PWRHYD003,ELC001,2064,2.0118
RE1,PWRHYD003,ELC001,2065,2.0118
RE1,PWRHYD003,ELC001,2066,2.0118
RE1,PWRHYD003,ELC001,2067,2.0118
RE1,PWRHYD003,ELC001,2068,2.0118
RE1,PWRHYD003,ELC001,2069,2.0118
RE1,PWRHYD003,ELC001,2070,2.0118
RE1,PWRHYD004,ELC003,2021,0.2236
RE1,PWRHYD004,ELC003,2022,0.2236
RE1,PWRHYD004,ELC003,2023,0.2236
RE1,PWRHYD004,ELC003,2024,0.2236
RE1,PWRHYD004,ELC003,2025,0.2236
RE1,PWRHYD004,ELC003,2026,0.2236
RE1,PWRHYD004,ELC003,2027,0.2236
RE1,PWRHYD004,ELC003,2028,0.2236
RE1,PWRHYD004,ELC003,2029,0.2236
RE1,PWRHYD004,ELC003,2030,0.2236
RE1,PWRHYD004,ELC003,2031,0.2236
RE1,PWRHYD004,ELC003,2032,0.2236
RE1,PWRHYD004,ELC003,2033,0.2236
RE1,PWRHYD004,ELC003,2034,0.2236
RE1,PWRHYD004,ELC003,2035,0.2236
RE1,PWRHYD004,ELC003,2036,0.2236
RE1,PWRHYD004,ELC003,2037,0.2236
RE1,PWRHYD004,ELC003,2038,0.2236
RE1,PWRHYD004,ELC003,2039,0.2236
RE1,PWRHYD004,ELC003,2040,0.2236
RE1,PWRHYD004,ELC003,2041,0.2236
RE1,PWRHYD004,ELC003,2042,0.2236
RE1,PWRHYD004,ELC003,2043,0.2236
RE1,PWRHYD004,ELC003,2044,0.2236
RE1,PWRHYD004,ELC003,2045,0.2236
RE1,PWRHYD004,ELC003,2046,0.2236
RE1,PWRHYD004,ELC003,2047,0.2236
RE1,PWRHYD004,ELC003,2048,0.2236
RE1,PWRHYD004,ELC003,2049,0.2236
RE1,PWRHYD004,ELC003,2050,0.2236
RE1,PWRHYD004,ELC003,2051,0.2236
RE1,PWRHYD004,ELC003,2052,0.2236
RE1,PWRHYD004,ELC003,2053,0.2236
RE1,PWRHYD004,ELC003,2054,0.2236
RE1,PWRHYD004,ELC003,2055,0.2236
RE1,PWRHYD004,ELC003,2056,0.2236
RE1,PWRHYD004,ELC003,2057,0.2236
RE1,PWRHYD004,ELC003,2058,0.2236
RE1,PWRHYD004,ELC003,2059,0.2236
RE1,PWRHYD004,ELC003,2060,0.2236
RE1,PWRHYD004,ELC003,2061,0.2236
RE1,PWRHYD004,ELC003,2062,0.2236
RE1,PWRHYD004,ELC003,2063,0.2236
RE1,PWRHYD004,ELC003,2064,0.2236
RE1,PWRHYD004,ELC003,2065,0.2236
RE1,PWRHYD004,ELC003,2066,0.2236
RE1,PWRHYD004,ELC003,2067,0.2236
RE1,PWRHYD004,ELC003,2068,0.2236
RE1,PWRHYD004,ELC003,2069,0.2236
RE1,PWRHYD004,ELC003,2070,0.2236
RE1,PWRNGS001,ELC001,2022,7.6922
RE1,PWRNGS001,ELC001,2023,13.6295
RE1,PWRNGS001,ELC001,2024,13.6295
RE1,PWRNGS001,ELC001,2025,13.4192
RE1,PWRNGS001,ELC001,2026,13.1894
RE1,PWRNGS001,ELC001,2027,12.4601
RE1,PWRNGS001,ELC001,2028,12.5106
RE1,PWRNGS001,ELC001,2029,11.942
RE1,PWRNGS001,ELC001,2030,11.3371
RE1,PWRNGS001,ELC001,2031,10.5761
RE1,PWRNGS001,ELC001,2032,9.8269
RE1,PWRNGS001,ELC001,2033,9.0882
RE1,PWRNGS001,ELC001,2034,8.3756
RE1,PWRNGS001,ELC001,2035,7.675
RE1,PWRNGS001,ELC001,2036,6.9882
RE1,PWRNGS001,ELC001,2037,6.3165
RE1,PWRNGS001,ELC001,2038,5.6618
RE1,PWRNGS001,ELC001,2039,4.8678
RE1,PWRNGS001,ELC001,2040,4.7577
RE1,PWRNGS001,ELC001,2041,4.591
RE1,PWRNGS001,ELC001,2042,4.3648
RE1,PWRNGS001,ELC001,2043,4.0759
RE1,PWRNGS001,ELC001,2044,3.7209
RE1,PWRNGS001,ELC001,2045,3.2965
RE1,PWRNGS001,ELC001,2046,2.799
RE1,PWRNGS001,ELC001,2047,2.2246
RE1,PWRNGS001,ELC001,2048,1.5694
RE1,PWRNGS001,ELC001,2049,0.8152
RE1,PWROHC001,ELC001,2038,24.8005
RE1,PWROHC001,ELC001,2039,20.8065
RE1,PWROHC001,ELC001,2040,11.5647
RE1,PWROHC001,ELC001,2041,3.3175
RE1,PWROHC002,ELC001,2039,0.7196
RE1,PWROHC002,ELC001,2040,2.3568
RE1,PWROHC002,ELC001,2041,3.4237
RE1,PWROHC002,ELC001,2042,4.3015
RE1,PWROHC002,ELC001,2043,4.9765
RE1,PWROHC002,ELC001,2044,4.3741
RE1,PWROHC002,ELC001,2045,3.7374
RE1,PWROHC002,ELC001,2046,3.0524
RE1,PWROHC002,ELC001,2047,2.3375
RE1,PWROHC002,ELC001,2048,1.5915
RE1,PWROHC002,ELC001,2049,0.8128
RE1,PWRSOL001,COM027,2015,0.172
RE1,PWRSOL001,COM027,2017,0.1736
RE1,PWRSOL001,COM027,2021,0.5019
RE1,PWRSOL001,COM027,2022,0.5019
RE1,PWRSOL001,COM027,2023,0.6485
RE1,PWRSOL001,COM027,2024,1.9903
RE1,PWRSOL001,COM027,2025,6.8632
RE1,PWRSOL001,COM027,2026,7.2281
RE1,PWRSOL001,COM027,2027,7.6138
RE1,PWRSOL001,COM027,2028,8.0214
RE1,PWRSOL001,COM027,2029,8.4524
RE1,PWRSOL001,COM027,2030,8.9083
RE1,PWRSOL001,COM027,2031,9.2561
RE1,PWRSOL001,COM027,2032,9.6349
RE1,PWRSOL001,COM027,2033,10.0457
RE1,PWRSOL001,COM027,2034,10.4898
RE1,PWRSOL001,COM027,2035,11.4669
RE1,PWRSOL001,COM027,2036,12.1622
RE1,PWRSOL001,COM027,2037,12.9035
RE1,PWRSOL001,COM027,2038,13.6939
RE1,PWRSOL001,COM027,2039,14.5374
RE1,PWRSOL001,COM027,2040,15.4379
RE1,PWRSOL001,COM027,2041,16.1965
RE1,PWRSOL001,COM027,2042,16.9953
RE1,PWRSOL001,COM027,2043,17.8366
RE1,PWRSOL001,COM027,2044,18.723
RE1,PWRSOL001,COM027,2045,19.6572
RE1,PWRSOL001,COM027,2046,20.5541
RE1,PWRSOL001,COM027,2047,21.5021
RE1,PWRSOL001,COM027,2048,22.5038
RE1,PWRSOL001,COM027,2049,23.5624
RE1,PWRSOL001,COM027,2050,31.927
RE1,PWRSOL001,COM027,2051,32.7653
RE1,PWRSOL001,COM027,2052,33.628
RE1,PWRSOL001,COM027,2053,34.516
RE1,PWRSOL001,COM027,2054,35.43
RE1,PWRSOL001,COM027,2055,36.3708
RE1,PWRSOL001,COM027,2056,37.3393
RE1,PWRSOL001,COM027,2057,38.3364
RE1,PWRSOL001,COM027,2058,39.3629
RE1,PWRSOL001,COM027,2059,40.4198
RE1,PWRSOL001,COM027,2060,41.5081
RE1,PWRSOL001,COM027,2061,42.3127
RE1,PWRSOL001,COM027,2062,43.1339
RE1,PWRSOL001,COM027,2063,43.9724
RE1,PWRSOL001,COM027,2064,44.8283
RE1,PWRSOL001,COM027,2065,45.7022
RE1,PWRSOL001,COM027,2066,46.5946
RE1,PWRSOL001,COM027,2067,47.5057
RE1,PWRSOL001,COM027,2068,48.4361
RE1,PWRSOL001,COM027,2069,49.3862
RE1,PWRSOL001,COM027,2070,64.726
RE1,PWRSOL001S,COM027,2025,6.8632
RE1,PWRSOL001S,COM027,2026,7.2281
RE1,PWRSOL001S,COM027,2027,7.6138
RE1,PWRSOL001S,COM027,2028,8.0214
RE1,PWRSOL001S,COM027,2029,8.4524
RE1,PWRSOL001S,COM027,2030,8.9083
RE1,PWRSOL001S,COM027,2031,9.2561
RE1,PWRSOL001S,COM027,2032,9.6349
RE1,PWRSOL001S,COM027,2033,10.0457
RE1,PWRSOL001S,COM027,2034,10.4898
RE1,PWRSOL001S,COM027,2035,11.4668
RE1,PWRSOL001S,COM027,2036,12.1622
RE1,PWRSOL001S,COM027,2037,12.9035
RE1,PWRSOL001S,COM027,2038,13.6939
RE1,PWRSOL001S,COM027,2039,14.5374
RE1,PWRSOL001S,COM027,2040,15.4379
RE1,PWRSOL001S,COM027,2041,16.1966
RE1,PWRSOL001S,COM027,2042,16.9953
RE1,PWRSOL001S,COM027,2043,17.8366
RE1,PWRSOL001S,COM027,2044,18.723
RE1,PWRSOL001S,COM027,2045,19.6572
RE1,PWRSOL001S,COM027,2046,20.5541
RE1,PWRSOL001S,COM027,2047,21.5021
RE1,PWRSOL001S,COM027,2048,22.5039
RE1,PWRSOL001S,COM027,2049,23.5624
RE1,PWRSOL001S,COM027,2050,31.927
RE1,PWRSOL001S,COM027,2051,32.7653
RE1,PWRSOL001S,COM027,2052,33.6281
RE1,PWRSOL001S,COM027,2053,34.516
RE1,PWRSOL001S,COM027,2054,35.43
RE1,PWRSOL001S,COM027,2055,36.3708
RE1,PWRSOL001S,COM027,2056,37.3393
RE1,PWRSOL001S,COM027,2057,38.3364
RE1,PWRSOL001S,COM027,2058,39.3628
RE1,PWRSOL001S,COM027,2059,40.4198
RE1,PWRSOL001S,COM027,2060,41.5081
RE1,PWRSOL001S,COM027,2061,42.3127
RE1,PWRSOL001S,COM027,2062,43.1339
RE1,PWRSOL001S,COM027,2063,43.9723
RE1,PWRSOL001S,COM027,2064,44.8283
RE1,PWRSOL001S,COM027,2065,45.7022
RE1,PWRSOL001S,COM027,2066,46.5946
RE1,PWRSOL001S,COM027,2067,47.5057
RE1,PWRSOL001S,COM027,2068,48.4361
RE1,PWRSOL001S,COM027,2069,49.3862
RE1,PWRSOL001S,COM027,2070,64.7261
RE1,PWRSOL002,ELC003,2026,0.1692
RE1,PWRSOL002,ELC003,2027,0.1688
RE1,PWRSOL002,ELC003,2028,0.1686
RE1,PWRSOL002,ELC003,2029,0.1686
RE1,PWRSOL002,ELC003,2030,11.6878
RE1,PWRSOL002,ELC003,2031,17.8325
RE1,PWRSOL002,ELC003,2032,21.6689
RE1,PWRSOL002,ELC003,2033,22.5928
RE1,PWRSOL002,ELC003,2034,23.5914
RE1,PWRSOL002,ELC003,2035,25.7889
RE1,PWRSOL002,ELC003,2036,27.3529
RE1,PWRSOL002,ELC003,2037,29.0198
RE1,PWRSOL002,ELC003,2038,30.7976
RE1,PWRSOL002,ELC003,2039,32.6946
RE1,PWRSOL002,ELC003,2040,34.7197
RE1,PWRSOL002,ELC003,2041,36.426
RE1,PWRSOL002,ELC003,2042,38.2224
RE1,PWRSOL002,ELC003,2043,40.1144
RE1,PWRSOL002,ELC003,2044,42.1079
RE1,PWRSOL002,ELC003,2045,44.2091
RE1,PWRSOL002,ELC003,2046,46.2262
RE1,PWRSOL002,ELC003,2047,48.358
RE1,PWRSOL002,ELC003,2048,50.611
RE1,PWRSOL002,ELC003,2049,52.9918
RE1,PWRSOL002,ELC003,2050,71.8037
RE1,PWRSOL002,ELC003,2051,73.689
RE1,PWRSOL002,ELC003,2052,75.6294
RE1,PWRSOL002,ELC003,2053,77.6264
RE1,PWRSOL002,ELC003,2054,79.682
RE1,PWRSOL002,ELC003,2055,81.7979
RE1,PWRSOL002,ELC003,2056,83.976
RE1,PWRSOL002,ELC003,2057,86.2183
RE1,PWRSOL002,ELC003,2058,88.5269
RE1,PWRSOL002,ELC003,2059,90.9039
RE1,PWRSOL002,ELC003,2060,93.3516
RE1,PWRSOL002,ELC003,2061,95.161
RE1,PWRSOL002,ELC003,2062,97.008
RE1,PWRSOL002,ELC003,2063,98.8936
RE1,PWRSOL002,ELC003,2064,100.8187
RE1,PWRSOL002,ELC003,2065,102.7842
RE1,PWRSOL002,ELC003,2066,104.791
RE1,PWRSOL002,ELC003,2067,106.8402
RE1,PWRSOL002,ELC003,2068,108.9326
RE1,PWRSOL002,ELC003,2069,111.0694
RE1,PWRSOL002,ELC003,2070,145.5686
RE1,PWRTRN,ELC002,2015,14.3549
RE1,PWRTRN,ELC002,2016,15.3369
RE1,PWRTRN,ELC002,2017,15.8732
RE1,PWRTRN,ELC002,2018,16.2732
RE1,PWRTRN,ELC002,2019,15.7188
RE1,PWRTRN,ELC002,2020,14.5845
RE1,PWRTRN,ELC002,2021,22.1388
RE1,PWRTRN,ELC002,2022,32.407
RE1,PWRTRN,ELC002,2023,38.3084
RE1,PWRTRN,ELC002,2024,40.323
RE1,PWRTRN,ELC002,2025,48.4981
RE1,PWRTRN,ELC002,2026,50.9905
RE1,PWRTRN,ELC002,2027,54.021
RE1,PWRTRN,ELC002,2028,56.9321
RE1,PWRTRN,ELC002,2029,68.7875
RE1,PWRTRN,ELC002,2030,69.5275
RE1,PWRTRN,ELC002,2031,69.8014
RE1,PWRTRN,ELC002,2032,70.2994
RE1,PWRTRN,ELC002,2033,76.4618
RE1,PWRTRN,ELC002,2034,78.1305
RE1,PWRTRN,ELC002,2035,91.7329
RE1,PWRTRN,ELC002,2036,99.6224
RE1,PWRTRN,ELC002,2037,104.786
RE1,PWRTRN,ELC002,2038,141.0194
RE1,PWRTRN,ELC002,2039,142.7257
RE1,PWRTRN,ELC002,2040,140.1716
RE1,PWRTRN,ELC002,2041,135.5202
RE1,PWRTRN,ELC002,2042,129.9482
RE1,PWRTRN,ELC002,2043,123.8492
RE1,PWRTRN,ELC002,2044,116.8933
RE1,PWRTRN,ELC002,2045,112.0527
RE1,PWRTRN,ELC002,2046,111.1326
RE1,PWRTRN,ELC002,2047,114.1731
RE1,PWRTRN,ELC002,2048,117.3486
RE1,PWRTRN,ELC002,2049,120.6534
RE1,PWRTRN,ELC002,2050,156.938
RE1,PWRTRN,ELC002,2051,160.7327
RE1,PWRTRN,ELC002,2052,164.6382
RE1,PWRTRN,ELC002,2053,168.6578
RE1,PWRTRN,ELC002,2054,172.7951
RE1,PWRTRN,ELC002,2055,177.0539
RE1,PWRTRN,ELC002,2056,181.4379
RE1,PWRTRN,ELC002,2057,185.9511
RE1,PWRTRN,ELC002,2058,190.5977
RE1,PWRTRN,ELC002,2059,195.382
RE1,PWRTRN,ELC002,2060,200.3086
RE1,PWRTRN,ELC002,2061,203.9505
RE1,PWRTRN,ELC002,2062,207.6681
RE1,PWRTRN,ELC002,2063,211.4633
RE1,PWRTRN,ELC002,2064,215.338
RE1,PWRTRN,ELC002,2065,219.294
RE1,PWRTRN,ELC002,2066,223.3333
RE1,PWRTRN,ELC002,2067,227.4577
RE1,PWRTRN,ELC002,2068,231.6693
RE1,PWRTRN,ELC002,2069,235.9702
RE1,PWRTRN,ELC002,2070,305.4085
RE1,PWRTRNIMP,ELC001,2015,9.641
RE1,PWRTRNIMP,ELC001,2016,11.106
RE1,PWRTRNIMP,ELC001,2017,10.58
RE1,PWRTRNIMP,ELC001,2018,12.416
RE1,PWRTRNIMP,ELC001,2019,12.416
RE1,PWRTRNIMP,ELC001,2020,12.416
RE1,PWRTRNIMP,ELC001,2021,12.416
RE1,PWRTRNIMP,ELC001,2022,12.416
RE1,PWRTRNIMP,ELC001,2023,12.416
RE1,PWRTRNIMP,ELC001,2024,12.416
RE1,PWRTRNIMP,ELC001,2025,8.6912
RE1,PWRTRNIMP,ELC001,2026,8.6912
RE1,PWRTRNIMP,ELC001,2027,8.6912
RE1,PWRTRNIMP,ELC001,2028,8.6912
RE1,PWRTRNIMP,ELC001,2029,6.208
RE1,PWRTRNIMP,ELC001,2030,6.208
RE1,PWRTRNIMP,ELC001,2031,6.208
RE1,PWRTRNIMP,ELC001,2032,3.7248
RE1,PWRTRNIMP,ELC001,2033,3.7248
RE1,PWRTRNIMP,ELC001,2034,3.7248
RE1,PWRWND001,COM027,2024,0.0241
RE1,PWRWND001,COM027,2025,0.0241
RE1,PWRWND001,COM027,2026,0.2413
RE1,PWRWND001,COM027,2027,0.2413
RE1,PWRWND001,COM027,2028,2.3767
RE1,PWRWND001,COM027,2029,8.4524
RE1,PWRWND001,COM027,2030,8.9083
RE1,PWRWND001,COM027,2031,9.2561
RE1,PWRWND001,COM027,2032,9.6349
RE1,PWRWND001,COM027,2033,10.0457
RE1,PWRWND001,COM027,2034,10.4898
RE1,PWRWND001,COM027,2035,11.4669
RE1,PWRWND001,COM027,2036,12.1623
RE1,PWRWND001,COM027,2037,12.9035
RE1,PWRWND001,COM027,2038,13.6939
RE1,PWRWND001,COM027,2039,14.5374
RE1,PWRWND001,COM027,2040,15.4379
RE1,PWRWND001,COM027,2041,16.1965
RE1,PWRWND001,COM027,2042,16.9953
RE1,PWRWND001,COM027,2043,17.8366
RE1,PWRWND001,COM027,2044,18.723
RE1,PWRWND001,COM027,2045,19.6573
RE1,PWRWND001,COM027,2046,20.5541
RE1,PWRWND001,COM027,2047,21.502
RE1,PWRWND001,COM027,2048,22.5038
RE1,PWRWND001,COM027,2049,23.5624
RE1,PWRWND001,COM027,2050,31.927
RE1,PWRWND001,COM027,2051,32.7653
RE1,PWRWND001,COM027,2052,33.6281
RE1,PWRWND001,COM027,2053,34.516
RE1,PWRWND001,COM027,2054,35.43
RE1,PWRWND001,COM027,2055,36.3708
RE1,PWRWND001,COM027,2056,37.3393
RE1,PWRWND001,COM027,2057,38.3363
RE1,PWRWND001,COM027,2058,39.3629
RE1,PWRWND001,COM027,2059,40.4198
RE1,PWRWND001,COM027,2060,41.5081
RE1,PWRWND001,COM027,2061,42.3126
RE1,PWRWND001,COM027,2062,43.1339
RE1,PWRWND001,COM027,2063,43.9723
RE1,PWRWND001,COM027,2064,44.8283
RE1,PWRWND001,COM027,2065,45.7022
RE1,PWRWND001,COM027,2066,46.5946
RE1,PWRWND001,COM027,2067,47.5057
RE1,PWRWND001,COM027,2068,48.4361
RE1,PWRWND001,COM027,2069,49.3862
RE1,PWRWND001,COM027,2070,64.726
RE1,PWRWND001S,COM027,2029,8.3362
RE1,PWRWND001S,COM027,2030,8.3362
RE1,PWRWND001S,COM027,2031,8.3362
RE1,PWRWND001S,COM027,2032,10.9456
RE1,PWRWND001S,COM027,2033,13.1306
RE1,PWRWND001S,COM027,2034,14.8586
RE1,PWRWND001S,COM027,2035,19.1114
RE1,PWRWND001S,COM027,2036,20.2704
RE1,PWRWND001S,COM027,2037,21.5058
RE1,PWRWND001S,COM027,2038,22.8232
RE1,PWRWND001S,COM027,2039,24.229
RE1,PWRWND001S,COM027,2040,25.7298
RE1,PWRWND001S,COM027,2041,26.9943
RE1,PWRWND001S,COM027,2042,28.3255
RE1,PWRWND001S,COM027,2043,29.7277
RE1,PWRWND001S,COM027,2044,31.205
RE1,PWRWND001S,COM027,2045,32.7621
RE1,PWRWND001S,COM027,2046,34.2569
RE1,PWRWND001S,COM027,2047,35.8368
RE1,PWRWND001S,COM027,2048,37.5064
RE1,PWRWND001S,COM027,2049,39.2707
RE1,PWRWND001S,COM027,2050,53.2117
RE1,PWRWND001S,COM027,2051,54.6088
RE1,PWRWND001S,COM027,2052,56.0468
RE1,PWRWND001S,COM027,2053,57.5267
RE1,PWRWND001S,COM027,2054,59.0501
RE1,PWRWND001S,COM027,2055,60.6181
RE1,PWRWND001S,COM027,2056,62.2322
RE1,PWRWND001S,COM027,2057,63.8939
RE1,PWRWND001S,COM027,2058,65.6048
RE1,PWRWND001S,COM027,2059,67.3663
RE1,PWRWND001S,COM027,2060,69.1802
RE1,PWRWND001S,COM027,2061,70.5211
RE1,PWRWND001S,COM027,2062,71.8899
RE1,PWRWND001S,COM027,2063,73.2872
RE1,PWRWND001S,COM027,2064,74.7138
RE1,PWRWND001S,COM027,2065,76.1704
RE1,PWRWND001S,COM027,2066,77.6576
RE1,PWRWND001S,COM027,2067,79.1762
RE1,PWRWND001S,COM027,2068,80.7268
RE1,PWRWND001S,COM027,2069,82.3104
RE1,PWRWND001S,COM027,2070,107.8768
RE1,TEC087,ELC001,2015,3.7453
RE1,TEC087,ELC001,2016,3.3297
RE1,TEC087,ELC001,2017,4.4124
RE1,TEC087,ELC001,2018,3.0363
RE1,TEC087,ELC001,2019,2.4647
RE1,TEC087,ELC001,2020,1.2953
RE1,TEC087,ELC001,2021,5.688
RE1,TEC087,ELC001,2022,8.5816
RE1,TEC087,ELC001,2023,8.7281
RE1,TEC087,ELC001,2024,10.805
RE1,TEC087,ELC001,2025,23.1681
RE1,TEC087,ELC001,2026,25.0632
RE1,TEC087,ELC001,2027,29.8209
RE1,TEC087,ELC001,2028,32.7715
RE1,TEC087,ELC001,2029,48.0454
RE1,TEC087,ELC001,2030,49.4132
RE1,TEC087,ELC001,2031,50.4566
RE1,TEC087,ELC001,2032,54.2024
RE1,TEC087,ELC001,2033,61.294
RE1,TEC087,ELC001,2034,63.727
RE1,TEC087,ELC001,2035,81.5442
RE1,TEC087,ELC001,2036,89.1613
RE1,TEC087,ELC001,2037,94.1027
RE1,TEC087,ELC001,2038,99.3725
RE1,TEC087,ELC001,2039,104.9957
RE1,TEC087,ELC001,2040,110.9988
RE1,TEC087,ELC001,2041,114.5032
RE1,TEC087,ELC001,2042,113.9653
RE1,TEC087,ELC001,2043,113.6652
RE1,TEC087,ELC001,2044,107.694
RE1,TEC087,ELC001,2045,103.7648
RE1,TEC087,ELC001,2046,103.9988
RE1,TEC087,ELC001,2047,108.4226
RE1,TEC087,ELC001,2048,113.0976
RE1,TEC087,ELC001,2049,118.0375
RE1,TEC087,ELC001,2050,157.0723
RE1,TEC087,ELC001,2051,160.9843
RE1,TEC087,ELC001,2052,165.0106
RE1,TEC087,ELC001,2053,169.1545
RE1,TEC087,ELC001,2054,173.4198
RE1,TEC087,ELC001,2055,177.8102
RE1,TEC087,ELC001,2056,182.3299
RE1,TEC087,ELC001,2057,186.9826
RE1,TEC087,ELC001,2058,191.773
RE1,TEC087,ELC001,2059,196.7053
RE1,TEC087,ELC001,2060,201.7842
RE1,TEC087,ELC001,2061,205.5387
RE1,TEC087,ELC001,2062,209.3713
RE1,TEC087,ELC001,2063,213.2839
RE1,TEC087,ELC001,2064,217.2784
RE1,TEC087,ELC001,2065,221.3568
RE1,TEC087,ELC001,2066,225.521
RE1,TEC087,ELC001,2067,229.773
RE1,TEC087,ELC001,2068,234.1148
RE1,TEC087,ELC001,2069,238.5487
RE1,TEC087,ELC001,2070,310.1346
RE1,UPSREF001,HFO,2039,2.0579
RE1,UPSREF001,HFO,2040,6.7403
RE1,UPSREF001,HFO,2041,9.7917
RE1,UPSREF001,HFO,2042,12.3022
RE1,UPSREF001,HFO,2043,14.2327
RE1,UPSREF001,HFO,2044,12.5098
RE1,UPSREF001,HFO,2045,10.689
RE1,UPSREF001,HFO,2046,8.7298
RE1,UPSREF001,HFO,2047,6.6854
RE1,UPSREF001,HFO,2048,4.5517
RE1,UPSREF001,HFO,2049,2.3246
RE1,UPSREF001,LFO,2039,18.5214
RE1,UPSREF001,LFO,2040,60.6628
RE1,UPSREF001,LFO,2041,88.1253
RE1,UPSREF001,LFO,2042,110.7199
RE1,UPSREF001,LFO,2043,128.0947
RE1,UPSREF001,LFO,2044,112.5882
RE1,UPSREF001,LFO,2045,96.2013
RE1,UPSREF001,LFO,2046,78.5681
RE1,UPSREF001,LFO,2047,60.1683
RE1,UPSREF001,LFO,2048,40.965
RE1,UPSREF001,LFO,2049,20.9212
